domain	supergroup	division	subdivision	class	order	family	genus	species	A4_T2_R1	A4_T3_R1	A4_T4_R1	A4_T5_R1	B1_T2_R1	B1_T3_R1	B1_T4_R1	B1_T5_R1	B2_T2_R1	B2_T3_R1	B2_T4_R1	B2_T5_R1	B3_T2_R1	B3_T3_R1	B3_T4_R1	B3_T5_R1	B4_T1_R1	B4_T2_R1	B4_T4_R1	B4_T5_R1	B5_T1_R1	B5_T2_R1	B5_T3_R1	B5_T4_R1	B5_T5_R1	B6_T2_R1	B6_T3_R1	B6_T5_R1	B7_T2_R1	B7_T4_R1	B7_T5_R1	B8_T2_R1	B8_T3_R1	B8_T4_R1	B8_T5_R1	C1_T1_R1	C1_T2_R1	C1_T3_R1	C1_T4_R1	C1_T5_R1	C2_T1_R1	C2_T2_R1	C2_T3_R1	C2_T4_R1	C2_T5_R1	C3_T1_R1	C3_T2_R1	C3_T3_R1	C3_T4_R1	C3_T5_R1	C6_T1_R1	C6_T2_R1	C6_T3_R1	C6_T4_R1	C6_T5_R1	C7_T2_R1	C7_T3_R1	C7_T4_R1	C7_T5_R1	D1_T2_R1	D1_T3_R1	D1_T4_R1	D1_T5_R1	D2_T1_R1	D2_T2_R1	D2_T3_R1	D2_T4_R1	D2_T5_R1	D4_T1_R1	D4_T2_R1	D4_T3_R1	D4_T4_R1	D4_T5_R1	D5_T2_R1	D5_T3_R1	D5_T4_R1	D5_T5_R1	D6_T1_R1	D6_T2_R1	D6_T3_R1	D6_T4_R1	D6_T5_R1	E1_T1_R1	E1_T2_R1	E1_T3_R1	E1_T4_R1	E1_T5_R1	E2_T1_R1	E2_T2_R1	E2_T3_R1	E2_T4_R1	E2_T5_R1	E3_T2_R1	E3_T3_R1	E3_T4_R1	E3_T5_R1	E5_T1_R1	E5_T2_R1	E5_T3_R1	E5_T4_R1	E5_T5_R1	E7_T2_R1	E7_T3_R1	E7_T4_R1	E7_T5_R1	F1_T2_R1	F1_T3_R1	F1_T4_R1	F1_T5_R1	F3_T2_R1	F3_T3_R1	F3_T4_R1	F3_T5_R1	F4_T2_R1	F4_T3_R1	F4_T4_R1	F5_T1_R1	F5_T2_R1	F5_T3_R1	F5_T4_R1	F5_T5_R1	F7_T1_R1	F7_T2_R1	F7_T3_R1	F7_T4_R1	F7_T5_R1	F8_T1_R1	F8_T3_R1	F8_T4_R1	F8_T5_R1	G1_T1_R1	G1_T4_R1	G1_T5_R1	G2_T2_R1	G2_T3_R1	G2_T4_R1	G2_T5_R1	G3_T3_R1	G3_T4_R1	G3_T5_R1	G4_T1_R1	G4_T2_R1	G4_T3_R1	G4_T4_R1	G4_T5_R1	G5_T5_R1	G6_T1_R1	G6_T3_R1	G6_T4_R1	G6_T5_R1	G7_T1_R1	G7_T3_R1	G7_T4_R1	G7_T5_R1	G8_T1_R1	G8_T3_R1	G8_T4_R1	G8_T5_R1	H1_T2_R1	H1_T3_R1	H1_T4_R1	H1_T5_R1	H2_T2_R1	H2_T3_R1	H2_T4_R1	H2_T5_R1	H4_T2_R1	H4_T3_R1	H4_T4_R1	H4_T5_R1	H5_T2_R1	H5_T3_R1	H5_T4_R1	H5_T5_R1	H7_T2_R1	H8_T1_R1	H8_T2_R1	H8_T3_R1	H8_T4_R1	H8_T5_R1	I2_T2_R1	I2_T3_R1	I2_T4_R1	I2_T5_R1	I5_T1_R1	I5_T2_R1	I5_T3_R1	I5_T4_R1	I5_T5_R1	I6_T2_R1	I6_T3_R1	I6_T4_R1	I6_T5_R1	Resv_T2_R1	Resv_T3_R1	Resv_T4_R1	Resv_T5_R1	Cont_T1_R1	Cont_T2_R1	Cont_T3_R1	Cont_T4_R1	Cont_T5_R1	A4_T2_R2	A4_T3_R2	A4_T4_R2	A4_T5_R2	B1_T2_R2	B1_T3_R2	B1_T4_R2	B1_T5_R2	B2_T3_R2	B2_T4_R2	B2_T5_R2	B3_T2_R2	B3_T3_R2	B3_T4_R2	B3_T5_R2	B4_T2_R2	B4_T3_R2	B4_T4_R2	B4_T5_R2	B5_T2_R2	B5_T3_R2	B5_T4_R2	B5_T5_R2	B6_T2_R2	B6_T3_R2	B6_T4_R2	B6_T5_R2	B7_T2_R2	B7_T3_R2	B7_T4_R2	B7_T5_R2	B8_T2_R2	B8_T3_R2	B8_T4_R2	B8_T5_R2	C1_T2_R2	C1_T3_R2	C1_T4_R2	C1_T5_R2	C2_T1_R2	C2_T2_R2	C2_T3_R2	C2_T4_R2	C2_T5_R2	C3_T1_R2	C3_T2_R2	C3_T3_R2	C3_T4_R2	C3_T5_R2	C6_T2_R2	C6_T3_R2	C6_T4_R2	C6_T5_R2	C7_T2_R2	C7_T3_R2	C7_T5_R2	D1_T2_R2	D1_T3_R2	D1_T4_R2	D1_T5_R2	D2_T2_R2	D2_T3_R2	D2_T4_R2	D2_T5_R2	D4_T2_R2	D4_T3_R2	D4_T4_R2	D4_T5_R2	D5_T2_R2	D5_T3_R2	D5_T5_R2	D6_T1_R2	D6_T2_R2	D6_T3_R2	D6_T4_R2	D6_T5_R2	E1_T2_R2	E1_T3_R2	E1_T5_R2	E2_T1_R2	E2_T2_R2	E2_T3_R2	E2_T5_R2	E3_T2_R2	E3_T3_R2	E3_T4_R2	E3_T5_R2	E5_T2_R2	E5_T3_R2	E5_T4_R2	E5_T5_R2	E7_T2_R2	E7_T3_R2	E7_T4_R2	E7_T5_R2	F1_T2_R2	F1_T3_R2	F1_T4_R2	F1_T5_R2	F3_T2_R2	F3_T3_R2	F3_T4_R2	F3_T5_R2	F4_T2_R2	F4_T3_R2	F5_T1_R2	F5_T2_R2	F5_T3_R2	F5_T4_R2	F5_T5_R2	F7_T2_R2	F7_T3_R2	F7_T4_R2	F7_T5_R2	F8_T2_R2	F8_T3_R2	F8_T4_R2	F8_T5_R2	G1_T4_R2	G1_T5_R2	G2_T2_R2	G2_T3_R2	G2_T4_R2	G2_T5_R2	G3_T2_R2	G3_T3_R2	G3_T4_R2	G3_T5_R2	G4_T1_R2	G4_T2_R2	G4_T3_R2	G4_T4_R2	G4_T5_R2	G6_T1_R2	G6_T3_R2	G6_T4_R2	G7_T2_R2	G7_T3_R2	G7_T4_R2	G7_T5_R2	G8_T2_R2	G8_T3_R2	G8_T4_R2	G8_T5_R2	H1_T2_R2	H1_T3_R2	H1_T4_R2	H1_T5_R2	H2_T2_R2	H2_T3_R2	H2_T4_R2	H2_T5_R2	H4_T2_R2	H4_T3_R2	H4_T4_R2	H4_T5_R2	H5_T2_R2	H5_T3_R2	H5_T5_R2	H7_T2_R2	H8_T1_R2	H8_T2_R2	H8_T3_R2	H8_T4_R2	H8_T5_R2	I2_T2_R2	I2_T3_R2	I2_T4_R2	I2_T5_R2	I5_T2_R2	I5_T3_R2	I5_T4_R2	I5_T5_R2	I6_T2_R2	I6_T3_R2	I6_T4_R2	Resv_T3_R2	Resv_T4_R2	Resv_T5_R2	Cont_T1_R2	Cont_T3_R2	Cont_T4_R2	Cont_T5_R2	Cont_T2_R2
Eukaryota	TSAR	Alveolata	Ciliophora	Colpodea	Colpodea_X	Cyrtolophosidida	Cyrtolophosidida_X	Cyrtolophosidida_X_sp.	0	0	0	0	227	11	0	0	0	0	0	0	0	0	0	0	19	0	0	0	214	260	0	23	0	20	12	0	0	0	0	0	0	0	0	1117	34	0	0	0	1949	30	2	2	5	285	0	0	0	0	126	634	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	1139	298	69	10	27	0	0	0	0	490	0	0	0	0	385	0	0	0	0	3967	0	0	0	0	26	0	0	0	619	0	0	0	0	68	10	13	2	0	0	0	0	0	0	0	0	0	0	0	698	0	0	0	0	0	0	0	0	0	7	0	0	0	50	0	0	0	0	7	0	0	0	0	98	0	0	0	0	0	45	0	0	0	140	0	0	3	32	0	0	0	0	35	2	0	0	0	0	0	0	0	0	0	1	4	290	0	4	31	1	0	0	0	0	0	0	0	264	0	0	0	0	19	0	0	22	0	0	0	0	583	6	0	594	0	0	0	0	0	182	7	0	236	0	0	0	0	8	0	0	0	0	0	0	196	16	10	0	33	4	0	0	0	0	0	0	0	0	0	0	30	3	0	0	1552	16	4	0	3	343	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	33	7	0	0	0	0	748	0	0	0	0	0	0	0	2201	12	0	0	23	0	0	0	0	0	0	0	72	10	15	1	0	0	0	0	0	0	0	0	0	0	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	57	0	0	0	0	1	3	0	0	0	0	0	32	2	3	0	0	0	0	0	0	0	0	0	1	0	1	40	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	1	0	86	0	82	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Colpodea	Colpodea_X	Cyrtolophosidida	Cyrtolophosis	Cyrtolophosis_sp.	0	0	0	0	35	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	39	18	0	0	9	0	0	0	0	0	19	0	24	0	0	98	0	40	50	0	0	0	87	0	0	10	60	131	309	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	160	178	0	22	0	0	0	46	0	0	0	0	18	0	0	0	0	47	0	0	0	0	0	18	0	0	11	0	0	0	0	88	53	0	0	302	0	0	0	0	0	0	0	0	0	0	21	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	7	0	388	0	0	0	0	0	0	0	0	0	13	0	0	0	0	101	0	19	0	0	0	0	0	96	0	0	416	0	0	0	0	0	35	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	11	0	0	113	0	0	0	0	0	0	0	14	174	803	0	0	0	0	0	0	0	0	0	0	0	0	0	139	300	0	53	0	0	80	0	0	0	0	0	0	0	159	0	0	0	0	29	1	0	0	0	0	0	158	23	0	0	33	0	0	0	0	0	0	0	0	0	47	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	15	0	0	4	0	0	0	2	58	0	0	0	0	0	0	0	0	0	0	2	7	907	0	0	0	0	0	0	0	0	0	384	0	0	0	0	63	38	0	0	0	129	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Colpodea	Colpodea_X	Cyrtolophosidida	Cyrtolophosis	Unknown	1	0	0	0	118	52	12	0	6	1	0	0	0	0	0	0	4	0	0	0	100	1933	0	11	2	162	61	0	3	34	0	0	0	0	0	125	0	131	94	49	641	9	445	299	13	51	0	530	0	0	41	326	1324	2718	10	0	0	0	0	4	0	0	0	61	0	0	0	0	257	58	1261	1277	15	112	0	0	0	165	0	0	0	0	75	0	0	0	0	2108	0	0	0	8	0	102	17	6	30	3	0	0	0	508	152	8	0	2101	0	0	597	0	0	0	0	0	0	0	197	235	0	0	454	3	5	11	0	0	26	0	0	0	16	0	0	0	0	1121	0	22	0	0	13	1	2	0	0	0	30	1	0	0	10	21	87	0	26	25	1	1	0	0	74	5	0	0	0	0	1	0	0	0	2	31	79	17	2752	96	32	7	0	0	4	7	7	1	72	0	0	0	1	726	294	64	4	17	2	3	0	265	274	69	0	0	1	0	0	0	82	43	7	134	0	1	0	0	27	0	0	0	0	0	0	1140	66	1	0	318	169	33	0	1	0	0	0	0	0	0	0	0	54	108	32	977	11	641	226	14	80	0	0	0	0	320	1086	3638	17	0	0	0	0	0	0	0	0	0	0	0	68	616	644	0	89	4	0	218	6	0	0	0	0	0	0	1710	0	0	0	1	99	20	9	0	0	0	0	412	99	5	0	103	0	0	1222	0	0	0	0	0	0	327	318	0	0	156	2	2	2	0	10	0	0	0	0	0	0	0	0	0	0	21	1187	0	43	18	0	0	0	40	1	0	21	8	47	0	15	17	0	0	0	9	178	3	0	0	0	0	1	0	0	0	8	8	18	2736	100	28	8	0	0	11	8	8	4	920	4	0	0	17	173	90	6	2	0	708	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Colpodea	Colpodea_X	Platyophryida	Platyophrya	Platyophrya_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Haptoria_3	Haptoria_3_X	Haptoria_3_XX	Haptoria_3_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	292	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	4	12	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	162	8	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	14	12	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Haptoria_4	Didiniidae	Didiniidae_X	Didiniidae_X_sp.	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1060	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	3060	0	0	0	0	113	0	0	0	0	6969	0	0	0	0	0	0	0	0	0	0	0	0	1762	0	0	0	0	520	0	0	0	0	0	0	0	0	751	0	0	0	0	90	0	0	0	0	1304	0	0	0	0	0	0	17	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7177	0	0	0	0	2125	0	0	0	0	12	0	0	0	26	0	0	0	0	0	0	0	0	0	1534	0	0	0	0	0	30	0	0	0	77	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	35	349	5	120	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	218	0	1672	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Haptoria_4	Didiniidae	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Haptoria_5	Pleurostomatida	Pleurostomatida_X	Pleurostomatida_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Litostomatea_X	Litostomatea_XX	Pseudoholophrya	Pseudoholophrya_sp.	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Litostomatea_X	Litostomatea_XX	Teuthophrys	Teuthophrys_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	103	5	41	0	0	12	0	13	0	0	0	0	0	0	16	14	161	0	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	66	94	0	0	0	0	0	0	0	399	16	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	59	6	26	0	0	0	122	5	0	0	0	0	12	2	76	0	25	27	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	47	33	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Litostomatea_X	Litostomatea_XX	Unknown	Unknown	0	0	0	0	57	94	132	418	1	0	0	0	0	0	0	0	0	5	0	0	307	46	0	13	681	0	176	0	0	0	0	0	0	0	0	0	0	4	0	0	0	83	24	47	296	0	0	19	0	6	0	11	91	475	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	109	252	467	0	0	0	0	0	0	27	113	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	351	66	97	157	0	0	0	0	0	0	0	2	62	31	371	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	39	100	192	0	131	0	179	0	0	0	0	0	67	92	55	359	0	0	3	0	15	0	0	11	0	0	0	31	109	24	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	28	19	196	0	0	0	0	0	17	92	255	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	59	0	0	41	85	158	220	0	0	0	0	0	7	239	81	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	40	0	0	0	0	205	20	29	91	0	0	0	0	0	0	0	0	54	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	77	19	46	0	0	0	0	0
Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Rhynchostomatia	Dileptidae	Monilicaryon	Monilicaryon_sp.	0	0	0	0	0	150	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	412	0	0	0	0	0	0	0	0	0	0	17	0	0	0	556	99	440	254	0	0	0	0	0	0	0	3	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	41	219	120	0	0	0	0	0	0	178	0	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	20	74	356	0	0	0	0	0	0	0	0	0	0	20	339	0	33	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	51	9	94	292	26	208	0	0	0	0	0	0	0	0	160	584	0	0	0	0	0	0	0	0	0	0	0	0	0	43	630	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697	0	82	788	0	0	0	0	0	0	163	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	390	1146	380	0	0	0	0	0	210	427	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	25	1	729	0	0	0	0	0	0	0	0	229	0	171	0	52	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	10	26	64	10	0	0	0	0
